run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105005964/,プラウド奥沢,東京都世田谷区奥沢3,35万,350000.0,79.67,24.100175903756597,,,3LDK,3階 | 70万円 35万円 | 3LDK 79.67m 2,https://suumo.jp/chintai/jnc_000105005964/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000075048243/,メゾンドエルビエ,東京都世田谷区奥沢2,4.9万,49000.0,13.34,4.0353501513256305,,,ワンルーム,2階 | 4.9万円 4.9万円 | ワンルーム 13.34m 2,https://suumo.jp/chintai/jnc_000075048243/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104996958/,Fullea奥沢,東京都世田谷区奥沢3,18.7万,187000.0,31.6,9.559000358462514,,,1LDK,4階 | 18.7万円 - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000104996958/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104996962/,東急目黒線 奥沢駅 5階建 新築,東京都世田谷区奥沢3,20万,200000.0,35.4,10.708500401568765,,,1LDK,2階 | - - | 1LDK 35.4m 2,https://suumo.jp/chintai/jnc_000104996962/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106645923/,世田谷区奥沢4丁目戸建,東京都世田谷区奥沢4,25万,250000.0,90.18,27.279451022979412,,,3LDK,1階 | 25万円 25万円 | 3LDK 90.18m 2,https://suumo.jp/chintai/jnc_000106645923/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106628438/,東急目黒線 奥沢駅 7階建 築35年,東京都世田谷区奥沢1,25万,250000.0,88.67,26.82267600585035,,,2LDK,4階 | 25万円 25万円 | 2LDK 88.67m 2,https://suumo.jp/chintai/jnc_000106628438/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104608659/,アトリオフラッツ自由が丘east,東京都世田谷区奥沢2,14.5万,145000.0,25.33,7.662325287337198,,,1K,1階 | 14.5万円 - | 1K 25.33m 2,https://suumo.jp/chintai/jnc_000104608659/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105608468/,ウェルスクエアイズム奥沢,東京都世田谷区奥沢1,10.9万,109000.0,23.4,7.078500265443759,,,ワンルーム,3階 | 10.9万円 10.9万円 | ワンルーム 23.4m 2,https://suumo.jp/chintai/jnc_000105608468/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106613950/,グランピア自由が丘,東京都世田谷区奥沢5,13万,130000.0,26.17,7.916425296865949,,,1K,1階 | 13万円 - | 1K 26.17m 2,https://suumo.jp/chintai/jnc_000106613950/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105887855/,和宗奥沢ハイツ,東京都世田谷区奥沢3,10.4万,104000.0,31.3,9.468250355059388,,,1DK,2階 | - - | 1DK 31.3m 2,https://suumo.jp/chintai/jnc_000105887855/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106628439/,自由が丘ハイツ,東京都世田谷区奥沢2,8万,80000.0,22.08,6.679200250470008,,,ワンルーム,2階 | 8万円 8万円 | ワンルーム 22.08m 2,https://suumo.jp/chintai/jnc_000106628439/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000013419902/,アリュール自由が丘,東京都世田谷区奥沢2,7.5万,75000.0,16.5,4.9912501871718815,,,ワンルーム,3階 | - - | ワンルーム 16.5m 2,https://suumo.jp/chintai/jnc_000013419902/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106192137/,毛利ビル,東京都世田谷区奥沢3,6.5万,65000.0,23.65,7.154125268279697,,,1K,3階 | - - | 1K 23.65m 2,https://suumo.jp/chintai/jnc_000106192137/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000089788393/,奥沢4丁目貸家,東京都世田谷区奥沢4,18万,180000.0,85.75,25.939375972726598,,,5SDK,- | 18万円 18万円 | 5SDK 85.75m 2,https://suumo.jp/chintai/jnc_000089788393/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106396269/,グラン シャンテ,東京都世田谷区奥沢4,34万,340000.0,84.82,25.658050962176908,,,3LDK,1階 | - 51万円 | 3LDK 84.82m 2,https://suumo.jp/chintai/jnc_000106396269/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106034522/,CHARTHOUSE自由が丘,東京都世田谷区奥沢2,16.9万,169000.0,48.66,14.719650551986893,,,1SDK,1階 | 16.9万円 16.9万円 | 1SDK 48.66m 2,https://suumo.jp/chintai/jnc_000106034522/
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100383219610,アベニール,東京都世田谷区玉堤1,6.4万,64000.0,23.7,7.169250268846884,,,1K,2階 | 6.4万円 6.4万円 | 1K 23.7m 2,https://suumo.jp/chintai/jnc_000106315905/?bc=100383219610
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100384361052,グローリー玉堤,東京都世田谷区玉堤1,6.2万,62000.0,21.72,6.5703002463862585,,,1K,2階 | 6.2万円 6.2万円 | 1K 21.72m 2,https://suumo.jp/chintai/jnc_000091093034/?bc=100384361052
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100360589899,東急東横線 田園調布駅 2階建 築61年,東京都大田区田園調布5,4.2万,42000.0,7.4,2.238500083943753,,,ワンルーム,2階 | 4.2万円 - | ワンルーム 7.4m 2,https://suumo.jp/chintai/jnc_000095852583/?bc=100360589899
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100498787437,コートハウスI,東京都世田谷区深沢3,6.5万,65000.0,21.0,6.3525002382187585,,,1K,2階 | 6.5万円 6.5万円 | 1K 21m 2,https://suumo.jp/chintai/jnc_000106097274/?bc=100498787437
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100451880159,フラット英,東京都世田谷区深沢4,6.4万,64000.0,19.17,5.798925217459696,,,1K,3階 | 6.4万円 6.4万円 | 1K 19.17m 2,https://suumo.jp/chintai/jnc_000100493211/?bc=100451880159
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100486126612,パルク深沢III,東京都世田谷区深沢1,7.7万,77000.0,24.76,7.489900280871261,,,ワンルーム,3階 | - 7.7万円 | ワンルーム 24.76m 2,https://suumo.jp/chintai/jnc_000097224773/?bc=100486126612
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100217318510,アンビエンテ深沢,東京都世田谷区深沢4,6.5万,65000.0,19.94,6.031850226194384,,,ワンルーム,1階 | 6.5万円 6.5万円 | ワンルーム 19.94m 2,https://suumo.jp/chintai/jnc_000106335934/?bc=100217318510
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100328089800,アンビエンテ深沢,東京都世田谷区深沢4,6.5万,65000.0,19.85,6.004625225173446,,,ワンルーム,1階 | 6.5万円 6.5万円 | ワンルーム 19.85m 2,https://suumo.jp/chintai/jnc_000106335933/?bc=100328089800
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100208223191,アンビエンテ深沢,東京都世田谷区深沢4,6.6万,66000.0,19.94,6.031850226194384,,,ワンルーム,2階 | 6.6万円 6.6万円 | ワンルーム 19.94m 2,https://suumo.jp/chintai/jnc_000106335935/?bc=100208223191
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100476531719,間島アパート,東京都世田谷区玉堤1,4.5万,45000.0,15.73,4.758325178437194,,,ワンルーム,2階 | 4.5万円 4.5万円 | ワンルーム 15.73m 2,https://suumo.jp/chintai/jnc_000091086478/?bc=100476531719
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100499277626,クリスティー深沢,東京都世田谷区深沢2,14.5万,145000.0,34.97,10.578425396690951,,,ワンルーム,4階 | 14.5万円 14.5万円 | ワンルーム 34.97m 2,https://suumo.jp/chintai/jnc_000105908196/?bc=100499277626
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100501038826,東急大井町線 尾山台駅 3階建 築48年,東京都世田谷区深沢3,6.6万,66000.0,21.3,6.443250241621884,,,ワンルーム,3階 | 6.6万円 6.6万円 | ワンルーム 21.3m 2,https://suumo.jp/chintai/jnc_000106373117/?bc=100501038826
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100494324538,東急大井町線 尾山台駅 2階建 築67年,東京都世田谷区深沢3,6.1万,61000.0,33.57,10.1549253808097,,,1K,2階 | 6.1万円 - | 1K 33.57m 2,https://suumo.jp/chintai/jnc_000105578197/?bc=100494324538
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100495514448,東急東横線 自由が丘駅 2階建 築15年,東京都世田谷区深沢2,25万,250000.0,74.52,22.54230084533628,,,2LDK,1階 | 25万円 25万円 | 2LDK 74.52m 2,https://suumo.jp/chintai/jnc_000105704092/?bc=100495514448
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100499188750,深沢三輪舎,東京都世田谷区深沢3,13万,130000.0,58.36,17.653900662021275,,,1LDK,3階 | - 13万円 | 1LDK 58.36m 2,https://suumo.jp/chintai/jnc_000102458351/?bc=100499188750
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100500762663,東玉川戸建,東京都世田谷区東玉川1,40万,400000.0,101.64,30.74610115297879,,,3LDK,- | 80万円 40万円 | 3LDK 101.64m 2,https://suumo.jp/chintai/jnc_000106340035/?bc=100500762663
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100494299210,大洋奥沢マンション,東京都世田谷区奥沢3,11万,110000.0,29.0,8.772500328968762,,,1LDK,4階 | 11万円 11万円 | 1LDK 29m 2,https://suumo.jp/chintai/jnc_000105570150/?bc=100494299210
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100501408405,奥沢スカイハイツ,東京都世田谷区奥沢5,9万,90000.0,30.0,9.075000340312512,,,2K,2階 | 9万円 - | 2K 30m 2,https://suumo.jp/chintai/jnc_000048702433/?bc=100501408405
2026-04-25,2026-04-25T07:07:10+09:00,rent,賃貸,100502731883,ドミール91,東京都世田谷区奥沢2,8.5万,85000.0,26.0,7.86500029493751,,,1DK,1階 | 8.5万円 8.5万円 | 1DK 26m 2,https://suumo.jp/chintai/jnc_000106607972/?bc=100502731883
